CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
13799.0,116.0,2.0,688.86,2,2,3,223
13951.0,175.0,3.0,674.45,1,2,3,123
16765.0,293.0,1.0,34.0,1,1,1,111
18172.0,14.0,25.0,7490.17,4,4,4,444
16566.0,14.0,6.0,614.01,4,4,2,442
12891.0,185.0,3.0,331.0,1,2,2,122
16466.0,33.0,7.0,1603.46,3,4,3,343
16115.0,9.0,8.0,1667.97,4,4,4,444
14162.0,173.0,2.0,289.36,1,2,1,121
13301.0,103.0,4.0,618.09,2,3,2,232
14803.0,161.0,3.0,845.55,1,2,3,123
13744.0,94.0,2.0,1156.36,2,2,3,223
12988.0,291.0,1.0,535.32,1,1,2,112
17323.0,14.0,9.0,908.99,4,4,3,443
12707.0,291.0,1.0,603.42,1,1,2,112
18094.0,81.0,7.0,3017.3,2,4,4,244
15129.0,49.0,11.0,3447.4,3,4,4,344
17361.0,48.0,3.0,488.2,3,2,2,322
18155.0,74.0,4.0,347.82,2,3,2,232
15321.0,48.0,4.0,2650.73,3,3,4,334
13477.0,37.0,8.0,1441.53,3,4,3,343
15065.0,37.0,6.0,3135.98,3,4,4,344
16980.0,254.0,2.0,1078.96,1,2,3,123
15146.0,164.0,3.0,1313.66,1,2,3,123
12365.0,290.0,3.0,320.69,1,2,2,122
13410.0,8.0,7.0,988.91,4,4,3,443
13044.0,290.0,1.0,560.47,1,1,2,112
16441.0,66.0,2.0,381.2,2,2,2,222
16014.0,35.0,4.0,653.13,3,3,3,333
14520.0,1.0,2.0,270.6,4,2,1,421
17994.0,121.0,6.0,629.6899999999999,2,4,2,242
13038.0,79.0,3.0,908.46,2,2,3,223
17002.0,72.0,4.0,1487.78,2,3,3,233
15722.0,35.0,6.0,2181.21,3,4,4,344
16349.0,290.0,1.0,53.5,1,1,1,111
16913.0,289.0,1.0,113.44,1,1,1,111
18114.0,289.0,1.0,220.1,1,1,1,111
15303.0,289.0,1.0,574.02,1,1,2,112
12845.0,266.0,4.0,354.09,1,3,2,132
18188.0,14.0,4.0,1998.49,4,3,4,434
16045.0,119.0,4.0,1340.7,2,3,3,233
16573.0,73.0,4.0,648.41,2,3,3,233
13421.0,39.0,3.0,1848.98,3,2,4,324
18196.0,94.0,2.0,689.13,2,2,3,223
13285.0,22.0,4.0,2709.12,3,3,4,334
13184.0,14.0,12.0,1648.79,4,4,4,444
18151.0,134.0,2.0,653.35,2,2,3,223
13804.0,30.0,7.0,2635.79,3,4,4,344
17499.0,289.0,1.0,622.88,1,1,2,112
15397.0,289.0,1.0,94.0,1,1,1,111
14276.0,87.0,5.0,1019.39,2,3,3,233
13453.0,165.0,2.0,356.97999999999996,1,2,2,122
16394.0,49.0,9.0,1412.06,3,4,3,343
17711.0,10.0,2.0,385.1,4,2,2,422
13865.0,57.0,4.0,501.56,2,3,2,232
16940.0,51.0,3.0,3049.88,2,2,4,224
14289.0,8.0,6.0,911.26,4,4,3,443
16208.0,44.0,2.0,664.26,3,2,3,323
17063.0,8.0,11.0,1421.59,4,4,3,443
13149.0,13.0,4.0,1676.06,4,3,4,434
18068.0,288.0,1.0,101.69999999999999,1,1,1,111
15932.0,3.0,11.0,2461.85,4,4,4,444
16692.0,255.0,2.0,1276.0,1,2,3,123
15590.0,288.0,1.0,-30.19,1,1,1,111
17171.0,288.0,1.0,224.91,1,1,1,111
18231.0,191.0,6.0,2066.17,1,4,4,144
14004.0,42.0,7.0,4582.64,3,4,4,344
17139.0,15.0,15.0,10585.57,4,4,4,444
14513.0,100.0,4.0,438.49,2,3,2,232
13118.0,19.0,7.0,1125.0,3,4,3,343
15974.0,38.0,8.0,3429.55,3,4,4,344
17830.0,1.0,3.0,398.7,4,2,2,422
12565.0,281.0,2.0,131.17,1,2,1,121
12582.0,238.0,2.0,511.36,1,2,2,122
14231.0,178.0,5.0,822.0600000000001,1,3,3,133
17867.0,29.0,8.0,622.75,3,4,2,342
14880.0,76.0,3.0,706.19,2,2,3,223
15121.0,49.0,2.0,457.72,3,2,2,322
17117.0,287.0,1.0,116.19999999999999,1,1,1,111
12945.0,287.0,1.0,462.95,1,1,2,112
18056.0,287.0,1.0,363.65,1,1,2,112
16072.0,287.0,1.0,584.3199999999999,1,1,2,112
16838.0,196.0,3.0,582.9,1,2,2,122
15543.0,287.0,1.0,127.86,1,1,1,111
13751.0,287.0,1.0,296.25,1,1,2,112
15847.0,37.0,2.0,389.27,3,2,2,322
13851.0,95.0,3.0,2651.46,2,2,4,224
13501.0,242.0,2.0,1310.47,1,2,3,123
12633.0,58.0,5.0,2140.63,2,3,4,234
13345.0,276.0,2.0,377.6,1,2,2,122
13870.0,1.0,10.0,2751.25,4,4,4,444
17034.0,15.0,4.0,734.5699999999999,4,3,3,433
16592.0,3.0,19.0,4073.28,4,4,4,444
15712.0,8.0,5.0,1072.3600000000001,4,3,3,433
13362.0,2.0,5.0,3085.4900000000002,4,3,4,434
14470.0,11.0,2.0,461.19,4,2,2,422
17388.0,77.0,4.0,1259.56,2,3,3,233
16841.0,36.0,7.0,1774.62,3,4,4,344
13753.0,287.0,1.0,741.26,1,1,3,113
13666.0,59.0,3.0,84.65,2,2,1,221
12361.0,286.0,1.0,189.9,1,1,1,111
14481.0,164.0,2.0,636.51,1,2,2,122
13792.0,65.0,2.0,195.55,2,2,1,221
17663.0,25.0,9.0,1788.27,3,4,4,344
13973.0,286.0,1.0,264.7,1,1,1,111
15990.0,43.0,2.0,792.11,3,2,3,323
13493.0,274.0,2.0,618.63,1,2,2,122
13684.0,285.0,2.0,64.23,1,2,1,121
13261.0,268.0,2.0,944.1,1,2,3,123
16598.0,276.0,2.0,140.7,1,2,1,121
14147.0,48.0,3.0,468.4,3,2,2,322
15951.0,0.0,3.0,669.57,4,2,3,423
13971.0,8.0,11.0,2702.2200000000003,4,4,4,444
17516.0,14.0,5.0,768.08,4,3,3,433
13630.0,4.0,11.0,1995.68,4,4,4,444
14157.0,19.0,3.0,400.43,3,2,2,322
13636.0,36.0,6.0,941.62,3,4,3,343
13610.0,11.0,9.0,1115.43,4,4,3,443
14745.0,112.0,6.0,1167.16,2,4,3,243
12781.0,20.0,5.0,707.72,3,3,3,333
14036.0,284.0,1.0,626.65,1,1,2,112
16057.0,3.0,10.0,2140.2200000000003,4,4,4,444
15724.0,200.0,3.0,212.3,1,2,1,121
12458.0,70.0,2.0,947.4,2,2,3,223
12598.0,9.0,9.0,3002.68,4,4,4,444
13675.0,150.0,2.0,486.82000000000005,1,2,2,122
14227.0,25.0,15.0,3315.71,3,4,4,344
16668.0,14.0,6.0,306.71999999999997,4,4,2,442
16667.0,67.0,2.0,570.13,2,2,2,222
13509.0,8.0,7.0,979.72,4,4,3,443
15874.0,62.0,9.0,4330.67,2,4,4,244
16187.0,31.0,17.0,6841.24,3,4,4,344
16339.0,283.0,1.0,109.95,1,1,1,111
12509.0,283.0,1.0,176.5,1,1,1,111
14046.0,283.0,1.0,154.99,1,1,1,111
13292.0,38.0,2.0,578.9399999999999,3,2,2,322
16427.0,262.0,2.0,241.06,1,2,1,121
14056.0,0.0,29.0,8124.4,4,4,4,444
15656.0,44.0,4.0,748.5,3,3,3,333
12811.0,260.0,3.0,514.85,1,2,2,122
16518.0,60.0,3.0,480.92,2,2,2,222
17165.0,283.0,1.0,158.68,1,1,1,111
17462.0,50.0,3.0,662.94,2,2,3,223
14620.0,203.0,3.0,393.28000000000003,1,2,2,122
14740.0,190.0,4.0,1423.21,1,3,3,133
16462.0,63.0,4.0,102.0,2,3,1,231
12428.0,25.0,12.0,7877.2,3,4,4,344
16078.0,283.0,1.0,79.2,1,1,1,111
16915.0,8.0,6.0,621.6800000000001,4,4,2,442
15676.0,8.0,5.0,3324.09,4,3,4,434
15709.0,283.0,1.0,133.25,1,1,1,111
15241.0,66.0,9.0,1738.59,2,4,4,244
12933.0,23.0,4.0,606.28,3,3,2,332
15092.0,214.0,2.0,457.81,1,2,2,122
12679.0,51.0,9.0,1058.67,2,4,3,243
15319.0,283.0,1.0,204.5,1,1,1,111
16212.0,18.0,3.0,681.19,3,2,3,323
15257.0,280.0,2.0,232.14999999999998,1,2,1,121
14656.0,168.0,2.0,291.05,1,2,1,121
13884.0,6.0,6.0,781.3000000000001,4,4,3,443
12866.0,282.0,1.0,559.12,1,1,2,112
13166.0,281.0,2.0,414.7,1,2,2,122
16389.0,52.0,5.0,1362.27,2,3,3,233
15416.0,64.0,5.0,3974.37,2,3,4,234
15733.0,282.0,1.0,162.3,1,1,1,111
16678.0,2.0,17.0,3013.83,4,4,4,444
12834.0,282.0,1.0,312.38,1,1,2,112
13722.0,119.0,4.0,2369.16,2,3,4,234
14934.0,72.0,3.0,1888.84,2,2,4,224
15067.0,77.0,3.0,1744.76,2,2,4,224
16128.0,17.0,5.0,1880.22,3,3,4,334
17770.0,198.0,5.0,1143.27,1,3,3,133
15622.0,2.0,16.0,3224.53,4,4,4,444
14473.0,73.0,2.0,234.34000000000003,2,2,1,221
15104.0,166.0,3.0,1002.54,1,2,3,123
15643.0,178.0,6.0,647.4,1,4,2,142
16792.0,281.0,2.0,110.38000000000001,1,2,1,121
15031.0,3.0,4.0,668.14,4,3,3,433
15636.0,89.0,2.0,724.76,2,2,3,223
12873.0,281.0,1.0,374.0,1,1,2,112
17923.0,281.0,1.0,207.50000000000003,1,1,1,111
16217.0,234.0,4.0,259.39000000000004,1,3,1,131
17738.0,18.0,5.0,1863.35,3,3,4,334
17426.0,3.0,7.0,5022.26,4,4,4,444
16957.0,238.0,2.0,416.64,1,2,2,122
16571.0,2.0,5.0,1285.22,4,3,3,433
14483.0,149.0,2.0,129.2,1,2,1,121
15087.0,281.0,1.0,306.94,1,1,2,112
16709.0,84.0,5.0,3029.87,2,3,4,234
17856.0,1.0,6.0,1393.79,4,4,3,443
15053.0,4.0,3.0,697.79,4,2,3,423
18218.0,205.0,4.0,626.38,1,3,2,132
16159.0,281.0,1.0,348.2,1,1,2,112
17995.0,281.0,1.0,76.1,1,1,1,111
17374.0,218.0,2.0,495.77,1,2,2,122
17789.0,280.0,1.0,225.9,1,1,1,111
17416.0,29.0,9.0,6838.34,3,4,4,344
17652.0,24.0,18.0,4737.13,3,4,4,344
13476.0,178.0,4.0,1092.77,1,3,3,133
12817.0,280.0,1.0,166.04,1,1,1,111
15393.0,15.0,2.0,231.86,4,2,1,421
13014.0,2.0,16.0,3365.43,4,4,4,444
17508.0,280.0,1.0,387.31,1,1,2,112
13931.0,85.0,3.0,1230.93,2,2,3,223
12541.0,29.0,3.0,981.18,3,2,3,323
13382.0,280.0,1.0,222.99,1,1,1,111
15220.0,51.0,7.0,1758.92,2,4,4,244
14570.0,280.0,2.0,218.06,1,2,1,121
14447.0,18.0,5.0,1163.23,3,3,3,333
13557.0,27.0,2.0,584.06,3,2,2,322
16449.0,190.0,3.0,674.69,1,2,3,123
12547.0,197.0,2.0,207.79999999999998,1,2,1,121
17325.0,279.0,1.0,96.8,1,1,1,111
14995.0,38.0,2.0,233.23000000000002,3,2,1,321
16414.0,21.0,2.0,126.25,3,2,1,321
15681.0,17.0,6.0,946.36,3,4,3,343
14670.0,279.0,2.0,411.53,1,2,2,122
15675.0,80.0,3.0,323.69,2,2,2,222
12584.0,3.0,18.0,1893.95,4,4,4,444
17535.0,279.0,1.0,164.4,1,1,1,111
15400.0,91.0,6.0,666.7,2,4,3,243
14903.0,20.0,10.0,2744.48,3,4,4,344
14499.0,25.0,3.0,815.32,3,2,3,323
18211.0,25.0,5.0,600.07,3,3,2,332
14504.0,46.0,4.0,673.26,3,3,3,333
15572.0,4.0,7.0,2552.86,4,4,4,444
17107.0,32.0,7.0,10380.43,3,4,4,344
14247.0,277.0,1.0,136.76999999999998,1,1,1,111
15554.0,277.0,1.0,217.2,1,1,1,111
14915.0,85.0,3.0,258.83,2,2,1,221
16136.0,59.0,3.0,709.38,2,2,3,223
18280.0,277.0,1.0,180.60000000000002,1,1,1,111
12614.0,277.0,1.0,315.6,1,1,2,112
13344.0,67.0,3.0,2543.72,2,2,4,224
16621.0,51.0,4.0,813.48,2,3,3,233
16225.0,44.0,5.0,1096.32,3,3,3,333
14214.0,30.0,7.0,1000.23,3,4,3,343
14012.0,277.0,1.0,328.8,1,1,2,112
16356.0,197.0,4.0,210.32000000000002,1,3,1,131
17654.0,276.0,1.0,117.55,1,1,1,111
15026.0,79.0,3.0,469.0,2,2,2,222
16517.0,276.0,1.0,162.7,1,1,1,111
14817.0,199.0,2.0,1110.34,1,2,3,123
17092.0,49.0,4.0,1777.78,3,3,4,334
16242.0,7.0,8.0,3598.26,4,4,4,444
15869.0,276.0,2.0,149.64,1,2,1,121
17817.0,3.0,3.0,387.68,4,2,2,422
15234.0,276.0,1.0,197.0,1,1,1,111
15764.0,80.0,10.0,3245.47,2,4,4,244
15806.0,45.0,3.0,784.58,3,2,3,323
15819.0,48.0,4.0,1905.45,3,3,4,334
14586.0,226.0,3.0,134.16,1,2,1,121
15944.0,276.0,1.0,325.1,1,1,2,112
13340.0,44.0,7.0,10736.48,3,4,4,344
16917.0,276.0,1.0,391.52,1,1,2,112
14407.0,106.0,9.0,2111.08,2,4,4,244
13908.0,79.0,5.0,2347.05,2,3,4,234
12758.0,116.0,2.0,2791.59,2,2,4,224
13975.0,30.0,7.0,2503.23,3,4,4,344
14730.0,0.0,8.0,2005.06,4,4,4,444
12623.0,275.0,1.0,305.1,1,1,2,112
14367.0,7.0,19.0,9167.82,4,4,4,444
13373.0,60.0,3.0,3312.25,2,2,4,224
16712.0,8.0,11.0,3645.43,4,4,4,444
17639.0,275.0,1.0,108.5,1,1,1,111
16426.0,1.0,10.0,1908.25,4,4,4,444
16495.0,2.0,3.0,684.41,4,2,3,423
14336.0,16.0,4.0,1614.91,4,3,4,434
14507.0,23.0,7.0,1368.18,3,4,3,343
12759.0,51.0,3.0,1531.44,2,2,3,223
17049.0,2.0,11.0,5594.78,4,4,4,444
15206.0,9.0,4.0,420.29999999999995,4,3,2,432
14013.0,109.0,3.0,473.02,2,2,2,222
14645.0,156.0,2.0,597.09,1,2,2,122
15071.0,93.0,2.0,982.07,2,2,3,223
14112.0,22.0,12.0,2774.17,3,4,4,344
13026.0,0.0,8.0,936.15,4,4,3,443
12881.0,275.0,1.0,298.0,1,1,2,112
17864.0,12.0,3.0,597.5,4,2,2,422
14936.0,8.0,9.0,8117.42,4,4,4,444
17138.0,275.0,1.0,380.5,1,1,2,112
16572.0,126.0,4.0,999.7,2,3,3,233
14165.0,275.0,1.0,122.53999999999999,1,1,1,111
15367.0,56.0,5.0,1867.69,2,3,4,234
14291.0,1.0,12.0,3873.3,4,4,4,444
15632.0,15.0,10.0,3147.31,4,4,4,444
14297.0,17.0,6.0,1284.06,3,4,3,343
13899.0,15.0,2.0,388.52,4,2,2,422
16471.0,274.0,1.0,223.95000000000002,1,1,1,111
18183.0,217.0,6.0,600.52,1,4,2,142
14603.0,274.0,1.0,660.0,1,1,3,113
18173.0,86.0,4.0,2106.84,2,3,4,234
14854.0,77.0,8.0,2749.89,2,4,4,244
16625.0,274.0,1.0,333.08,1,1,2,112
14064.0,28.0,7.0,1188.32,3,4,3,343
15308.0,270.0,2.0,302.27,1,2,2,122
18086.0,273.0,1.0,101.34,1,1,1,111
14350.0,270.0,2.0,258.7,1,2,1,121
14930.0,108.0,3.0,2372.86,2,2,4,224
16080.0,81.0,3.0,176.6,2,2,1,221
14727.0,273.0,1.0,268.58,1,1,1,111
16778.0,73.0,2.0,245.94,2,2,1,221
14077.0,40.0,5.0,499.41999999999996,3,3,2,332
16808.0,98.0,2.0,288.42,2,2,1,221
16475.0,87.0,4.0,544.3,2,3,2,232
13265.0,52.0,5.0,2107.66,2,3,4,234
12520.0,78.0,6.0,2582.51,2,4,4,244
15049.0,273.0,1.0,121.17000000000002,1,1,1,111
18149.0,50.0,3.0,612.0799999999999,2,2,2,222
13654.0,42.0,6.0,2707.33,3,4,4,344
16652.0,53.0,11.0,6654.26,2,4,4,244
16766.0,272.0,2.0,1145.6,1,2,3,123
16801.0,162.0,5.0,867.83,1,3,3,133
17164.0,32.0,8.0,2466.4,3,4,4,344
13226.0,272.0,1.0,108.21000000000001,1,1,1,111
13043.0,253.0,2.0,471.57,1,2,2,122
14352.0,156.0,4.0,1078.96,1,3,3,133
17351.0,35.0,3.0,587.15,3,2,2,322
16768.0,47.0,5.0,458.04,3,3,2,332
16693.0,68.0,2.0,482.01,2,2,2,222
13956.0,4.0,5.0,1026.42,4,3,3,433
13708.0,270.0,1.0,296.88,1,1,2,112
15918.0,190.0,2.0,334.23,1,2,2,122
15671.0,18.0,10.0,2635.4900000000002,3,4,4,344
14962.0,270.0,1.0,126.7,1,1,1,111
16807.0,142.0,3.0,1121.59,2,2,3,223
15125.0,24.0,23.0,11117.05,3,4,4,344
16871.0,21.0,7.0,2761.4900000000002,3,4,4,344
12901.0,8.0,36.0,16293.1,4,4,4,444
13452.0,258.0,2.0,590.0,1,2,2,122
15493.0,32.0,7.0,1967.25,3,4,4,344
16005.0,11.0,4.0,615.39,4,3,2,432
15388.0,269.0,1.0,140.54,1,1,1,111
16804.0,22.0,3.0,536.99,3,2,2,322
13499.0,17.0,7.0,1146.96,3,4,3,343
15047.0,269.0,1.0,343.62,1,1,2,112
14193.0,67.0,2.0,853.39,2,2,3,223
17542.0,269.0,1.0,170.75,1,1,1,111
17080.0,21.0,3.0,285.5,3,2,1,321
16392.0,269.0,1.0,221.19,1,1,1,111
15106.0,17.0,7.0,1407.73,3,4,3,343
16214.0,170.0,3.0,1062.75,1,2,3,123
13716.0,268.0,1.0,138.28,1,1,1,111
15150.0,16.0,11.0,5303.97,4,4,4,444
16061.0,268.0,1.0,-29.95,1,1,1,111
14226.0,28.0,7.0,2201.64,3,4,4,344
13121.0,268.0,2.0,254.73,1,2,1,121
16297.0,212.0,4.0,275.4,1,3,1,131
12994.0,3.0,5.0,902.22,4,3,3,433
16152.0,268.0,1.0,1829.04,1,1,4,114
14636.0,35.0,2.0,609.85,3,2,2,322
16040.0,64.0,3.0,1313.55,2,2,3,223
15793.0,8.0,4.0,948.96,4,3,3,433
13358.0,268.0,1.0,439.03,1,1,2,112
12849.0,30.0,2.0,1050.8899999999999,3,2,3,323
15182.0,153.0,2.0,622.85,1,2,2,122
13299.0,267.0,1.0,142.5,1,1,1,111
16383.0,74.0,2.0,668.36,2,2,3,223
15381.0,213.0,2.0,596.85,1,2,2,122
12597.0,18.0,5.0,3683.13,3,3,4,334
15030.0,71.0,2.0,518.28,2,2,2,222
12435.0,79.0,2.0,7829.89,2,2,4,224
12955.0,0.0,14.0,4734.26,4,4,4,444
18189.0,77.0,3.0,1084.34,2,2,3,223
13946.0,78.0,3.0,561.5699999999999,2,2,2,222
17716.0,22.0,12.0,5505.79,3,4,4,344
13185.0,267.0,1.0,71.4,1,1,1,111
14840.0,267.0,1.0,62.85,1,1,1,111
13216.0,267.0,1.0,333.74,1,1,2,112
13650.0,16.0,7.0,1809.34,4,4,4,444
13533.0,182.0,3.0,270.79,1,2,1,121
13268.0,17.0,15.0,3167.64,3,4,4,344
15433.0,78.0,3.0,417.87,2,2,2,222
12937.0,14.0,4.0,1504.27,4,3,3,433
17603.0,49.0,5.0,-1165.3,3,3,1,331
16216.0,266.0,1.0,914.9300000000001,1,1,3,113
16377.0,266.0,1.0,676.2,1,1,3,113
16976.0,266.0,1.0,251.51999999999998,1,1,1,111
12514.0,266.0,1.0,1017.68,1,1,3,113
18210.0,1.0,6.0,2621.38,4,4,4,444
13631.0,99.0,12.0,3021.77,2,4,4,244
14422.0,0.0,6.0,4263.64,4,4,4,444
15648.0,203.0,4.0,599.9,1,3,2,132
17725.0,15.0,14.0,3371.13,4,4,4,444
15861.0,11.0,9.0,3000.36,4,4,4,444
13072.0,266.0,1.0,177.15,1,1,1,111
15695.0,266.0,2.0,409.98,1,2,2,122
14110.0,3.0,13.0,5669.65,4,4,4,444
14059.0,266.0,1.0,183.6,1,1,1,111
16672.0,1.0,23.0,8093.59,4,4,4,444
16511.0,21.0,3.0,950.26,3,2,3,323
16256.0,257.0,2.0,732.63,1,2,3,123
13591.0,64.0,3.0,1117.13,2,2,3,223
14066.0,266.0,1.0,152.55,1,1,1,111
15483.0,160.0,4.0,233.81,1,3,1,131
16626.0,0.0,20.0,4379.65,4,4,4,444
15019.0,266.0,1.0,266.0,1,1,1,111
18270.0,37.0,3.0,238.95000000000002,3,2,1,321
14315.0,20.0,7.0,2456.98,3,4,4,344
17921.0,63.0,4.0,826.52,2,3,3,233
14041.0,265.0,1.0,141.41,1,1,1,111
17060.0,265.0,1.0,234.24,1,1,1,111
16023.0,45.0,3.0,719.81,3,2,3,323
17133.0,15.0,7.0,4892.240000000001,4,4,4,444
12878.0,17.0,3.0,841.64,3,2,3,323
14155.0,265.0,1.0,118.75,1,1,1,111
17043.0,31.0,4.0,1735.18,3,3,4,334
13046.0,30.0,2.0,629.31,3,2,2,322
14633.0,265.0,1.0,344.90000000000003,1,1,2,112
12948.0,15.0,8.0,2053.7,4,4,4,444
15703.0,264.0,1.0,211.5,1,1,1,111
14071.0,3.0,9.0,1307.41,4,4,3,443
17134.0,106.0,2.0,425.0,2,2,2,222
17795.0,179.0,2.0,350.39,1,2,2,122
12902.0,264.0,1.0,138.68,1,1,1,111
16444.0,45.0,5.0,638.77,3,3,2,332
14232.0,31.0,8.0,2043.93,3,4,4,344
14693.0,264.0,1.0,172.9,1,1,1,111
12407.0,49.0,5.0,1708.1200000000001,3,3,4,334
16728.0,45.0,4.0,1054.67,3,3,3,333
16096.0,263.0,1.0,320.62,1,1,2,112
13985.0,3.0,16.0,7024.53,4,4,4,444
13592.0,35.0,4.0,247.95999999999998,3,3,1,331
15140.0,51.0,8.0,2350.0,2,4,4,244
12843.0,65.0,9.0,1680.76,2,4,4,244
14408.0,10.0,7.0,2606.53,4,4,4,444
15408.0,263.0,1.0,267.18,1,1,1,111
15445.0,263.0,1.0,113.5,1,1,1,111
15452.0,29.0,3.0,538.73,3,2,2,322
14223.0,91.0,4.0,975.23,2,3,3,233
16619.0,253.0,2.0,204.41,1,2,1,121
14762.0,263.0,1.0,300.52,1,1,2,112
13934.0,263.0,1.0,922.1,1,1,3,113
15669.0,39.0,5.0,677.69,3,3,3,333
16384.0,89.0,2.0,584.5,2,2,2,222
18224.0,263.0,1.0,158.95000000000002,1,1,1,111
14245.0,175.0,5.0,1677.48,1,3,4,134
17678.0,263.0,1.0,298.11,1,1,2,112
15855.0,136.0,5.0,712.24,2,3,3,233
16036.0,86.0,2.0,758.92,2,2,3,223
17763.0,262.0,1.0,15.0,1,1,1,111
13262.0,262.0,1.0,200.29,1,1,1,111
17152.0,194.0,4.0,1503.5,1,3,3,133
14632.0,262.0,1.0,114.56,1,1,1,111
13900.0,182.0,3.0,740.95,1,2,3,123
14875.0,8.0,5.0,1448.72,4,3,3,433
15132.0,17.0,5.0,977.9300000000001,3,3,3,333
17272.0,41.0,5.0,2144.53,3,3,4,334
16135.0,262.0,1.0,517.55,1,1,2,112
12831.0,261.0,1.0,215.05,1,1,1,111
15437.0,261.0,1.0,200.16,1,1,1,111
16809.0,22.0,6.0,912.74,3,4,3,343
14711.0,9.0,12.0,2838.2,4,4,4,444
14377.0,190.0,2.0,617.05,1,2,2,122
16374.0,65.0,2.0,473.03000000000003,2,2,2,222
13196.0,10.0,4.0,1797.78,4,3,4,434
15457.0,261.0,1.0,237.07,1,1,1,111
12613.0,30.0,6.0,3218.98,3,4,4,344
16721.0,261.0,1.0,292.47,1,1,1,111
12399.0,118.0,4.0,1108.65,2,3,3,233
17733.0,38.0,2.0,692.19,3,2,3,323
17102.0,261.0,1.0,25.5,1,1,1,111
15410.0,83.0,8.0,3450.84,2,4,4,244
13239.0,261.0,1.0,329.56,1,1,2,112
15449.0,25.0,5.0,971.22,3,3,3,333
14870.0,261.0,1.0,327.25,1,1,2,112
13821.0,144.0,2.0,385.64,1,2,2,122
17096.0,8.0,7.0,992.6800000000001,4,4,3,443
12604.0,78.0,2.0,254.18,2,2,1,221
12818.0,177.0,2.0,1517.88,1,2,3,123
18191.0,261.0,1.0,207.79999999999998,1,1,1,111
14461.0,147.0,3.0,2103.06,1,2,4,124
13132.0,261.0,1.0,77.3,1,1,1,111
16859.0,105.0,5.0,473.14,2,3,2,232
15245.0,133.0,3.0,2515.84,2,2,4,224
17486.0,260.0,1.0,396.87,1,1,2,112
16308.0,37.0,4.0,2560.0,3,3,4,334
12564.0,260.0,1.0,456.9,1,1,2,112
14607.0,15.0,17.0,11341.1,4,4,4,444
13249.0,91.0,3.0,711.41,2,2,3,223
15644.0,165.0,4.0,813.0,1,3,3,133
14075.0,4.0,3.0,942.26,4,2,3,423
17250.0,3.0,2.0,384.52,4,2,2,422
17966.0,37.0,5.0,1098.43,3,3,3,333
14129.0,1.0,5.0,1123.8600000000001,4,3,3,433
15651.0,36.0,3.0,646.3,3,2,2,322
13035.0,57.0,3.0,886.63,2,2,3,223
13341.0,260.0,1.0,775.85,1,1,3,113
13512.0,260.0,1.0,251.21,1,1,1,111
16620.0,3.0,2.0,178.96,4,2,1,421
17698.0,260.0,1.0,154.95,1,1,1,111
14267.0,150.0,7.0,1279.09,1,4,3,143
13736.0,4.0,3.0,724.0,4,2,3,423
16022.0,259.0,1.0,628.28,1,1,2,112
14235.0,9.0,6.0,3093.86,4,4,4,444
16769.0,259.0,1.0,380.39,1,1,2,112
17754.0,0.0,6.0,1739.92,4,4,4,444
12408.0,32.0,9.0,2842.57,3,4,4,344
16063.0,259.0,1.0,335.32,1,1,2,112
15178.0,259.0,1.0,40.5,1,1,1,111
14348.0,259.0,1.0,409.57,1,1,2,112
15815.0,63.0,5.0,2100.6,2,3,4,234
13695.0,30.0,15.0,2504.13,3,4,4,344
17979.0,35.0,5.0,737.81,3,3,3,333
13139.0,15.0,8.0,5055.79,4,4,4,444
12545.0,74.0,2.0,1000.39,2,2,3,223
14758.0,144.0,4.0,1484.06,1,3,3,133
14536.0,259.0,1.0,171.8,1,1,1,111
13662.0,85.0,7.0,879.08,2,4,3,243
17946.0,232.0,2.0,149.57999999999998,1,2,1,121
13743.0,2.0,8.0,1340.1499999999999,4,4,3,443
18078.0,216.0,2.0,336.13,1,2,2,122
16780.0,99.0,2.0,425.19,2,2,2,222
18273.0,1.0,3.0,204.0,4,2,1,421
15045.0,151.0,3.0,633.66,1,2,2,122
17625.0,17.0,4.0,2047.0,3,3,4,334
13357.0,256.0,1.0,609.95,1,1,2,112
16777.0,79.0,2.0,226.35,2,2,1,221
14476.0,256.0,1.0,215.7,1,1,1,111
16245.0,23.0,5.0,1352.3600000000001,3,3,3,333
12669.0,150.0,4.0,1607.73,1,3,3,133
12792.0,256.0,1.0,400.53999999999996,1,1,2,112
17765.0,158.0,3.0,371.88,1,2,2,122
15083.0,256.0,1.0,88.2,1,1,1,111
18010.0,256.0,1.0,174.8,1,1,1,111
15249.0,31.0,15.0,6657.36,3,4,4,344
13760.0,53.0,2.0,286.79,2,2,1,221
15624.0,116.0,4.0,588.13,2,3,2,232
17749.0,177.0,2.0,674.52,1,2,3,123
15068.0,45.0,2.0,553.36,3,2,2,322
14538.0,64.0,2.0,388.25,2,2,2,222
14851.0,22.0,2.0,511.35,3,2,2,322
14021.0,154.0,3.0,631.9,1,2,2,122
13037.0,137.0,3.0,881.07,2,2,3,223
18177.0,30.0,7.0,1314.17,3,4,3,343
14128.0,60.0,2.0,637.5,2,2,2,222
17874.0,184.0,7.0,658.26,1,4,3,143
17719.0,37.0,18.0,5367.8,3,4,4,344
17931.0,133.0,2.0,408.36,2,2,2,222
13803.0,254.0,1.0,277.07,1,1,1,111
17398.0,114.0,3.0,653.38,2,2,3,223
